smiles,gsk3
COC(=O)c1cc(Cl)c(N)cc1OC,0
Cc1ccc(C(=O)Nc2ccccc2)cc1S(=O)(=O)Nc1ccc(Cl)cn1,0
O=C1Oc2ccccc2C(=Nc2ccc(Cl)cc2)C1[N+](=O)[O-],0
CCCC(=O)Nc1nnc(CC(=O)N2CCCC2)s1,0
CCN1CCCC1CNC(=O)c1cc2cc(F)ccc2[nH]1,0
Cc1cc(C)n2c(SCc3ccc(Cl)cc3Cl)nnc2n1,0
Cc1cc(C(=O)NN=Cc2ccc[nH]2)no1,0
Cc1ccc(C(C[N+](=O)[O-])c2c(C)nn(-c3ccccc3)c2O)cc1,0
O=C(Nc1ccc(Br)cc1Cl)Nn1cnnc1,0
CCCN1C(=N)C(C(=O)CSc2nnc(Cc3ccccc3)o2)C(=O)N(C)C1=O,0
COc1ccc(CCNC(=O)CSc2nnc(-c3ccc(F)cc3)c3ccccc23)cc1OC,0
CC1CCC(NC(=O)COC(=O)CCC(=O)c2ccc(Cl)s2)CC1,0
COc1ccc(C2CC(=O)N=C3SC(=N)c4c(nc(N)c(C#N)c4N)C32)cc1OC,0
CC(=O)OCC1OC(c2ccccc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0
Sc1nccc(-c2ccc(Cl)cc2)n1,0
CN(C(=O)c1ccc2c(c1)C(=O)N(CCC1=CCCCC1)C2=O)C1CCCCC1,0
CCOC(=O)CSc1nnc(CNC(=O)c2ccco2)n1C,0
Cc1cc(C(=O)Nc2sc3c(c2C#N)CCCC3)no1,0
c1cnc(-c2nnc3n2CCCCC3)cn1,0
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CC3CCCC3)CC2)cc1,0
CN(CC(=O)NCc1ccncc1)S(=O)(=O)c1ccc2ccccc2c1,0
CCn1cc(C(=O)NC(=S)Nc2ccccc2[N+](=O)[O-])cn1,0
C=CCOC(=O)C1C(C)=NC(=S)NC1c1cccs1,0
CC(=NNC(=O)C1COc2ccccc2O1)c1ccc(C)o1,0
Cc1ccc(-c2csc(C(C#N)C3=CCCC3)n2)cc1,0
CC(Oc1ccccc1)C(=O)Nc1c2c(nn1-c1ccccc1)C=S(O)C2,0
COc1ccc(-c2cc(-c3ccccc3)nc(N3CCCC3)n2)cc1OC,0
CNS(=O)(=O)c1ccc(CCC(=O)N2CCN(c3ccccc3OC)CC2)cc1,0
CCN(Cc1ccncc1)C(=S)NCc1ccccc1,0
COc1ccc(C=CC(=O)Nc2nc(C)cc(C)n2)cc1OC,0
COc1ccccc1C(=O)NN=C1CCN(Cc2ccccc2)CC1,0
CCC(CC)C(=O)c1c[nH]c(C(=O)O)c1,0
Cc1cc(NC(=O)CSc2nc3sc4c(c3c(=O)n2C)CCCC4)no1,0
Cc1cc([N+](=O)[O-])ccc1NC(=O)c1ccco1,0
CCOC(=O)c1nnc(-c2ccccc2)nc1Sc1c(Cl)cccc1Cl,0
Cc1ccc(C)c(N(C)C(=O)CCS(=O)(=O)c2cccc3nonc23)c1,0
O=C(NC1CCCCC1)c1ccc(N2CCCC2=O)cc1,0
CCCC(=O)Nc1nnc(SCC(=O)Nc2ccc3c(c2)OCO3)s1,0
Cc1ccc(NC(=O)C(NCc2ccccn2)c2ccccc2)cc1,0
CCN(CC)C(=O)C(=O)NN=Cc1cccc(Br)c1,0
COC(=O)c1cc(-c2ccc(F)cc2)n(-c2ccccc2)n1,0
CCCc1ccc(C(=O)ON=C(N)c2ccccn2)cc1,0
CCCN(CCC)CCCNC(=S)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,0
COc1ccc(-c2cc(C(F)(F)F)nc(SCC(=O)NCc3cnn(C)c3C)n2)cc1OC,0
Cc1cccc(Cn2c(=O)oc3ccc(C)cc32)c1,0
COc1ccccc1C(=O)Nc1ccc2c(c1)OCO2,0
O=C(Cn1nc(-c2ccc(Cl)cc2)ccc1=O)NCCN1CCOCC1,0
Cc1nnc(C)c2c(C)n(C(C)c3ccccc3)c(C)c12,0
CCC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl,0
Cc1ccc(NC(=S)N(CCCN2CCOCC2)Cc2ccco2)cc1C,0
COc1ccccc1CCNC(=O)CCCn1nc(C)c2c(C)n(-c3ccc(C)cc3)nc2c1=O,0
NC(=O)CSc1nnc2n(N)c(=O)c3ccccc3n12,0
CC(CNC(=O)c1ccc2c(c1)OCO2)c1ccc([N+](=O)[O-])cc1,0
CC1=NC(=O)NC(c2ccccc2F)C1C(=O)N1CCOCC1,0
Cc1nn(C(=O)c2ccccc2)c2c1C(=O)CC(C)(C)C2,0
Cc1ccc(C2C(=O)C(=O)C2=NCCc2ccccc2)cc1,0
CC1=C(C(N)=O)C(c2ccccn2)N2NC(c3ccccc3Cl)=NC2=N1,0
COC(=O)c1ccc(NC(=O)COC(=O)c2nc3nccc(C)n3n2)cc1,0
Cc1ccc(-c2nnc(-c3ccc(NC(=O)c4ccco4)cc3)o2)cc1,0
COc1ccc(CNC(=O)C(CC(C)C)NC(=O)c2ccccc2C)cc1,0
COc1cc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2c2cc(C)on2)ccc1O,0
Cc1ccccc1-n1c(=O)[nH]c(=O)c2c(N)c(C(=O)c3ccc(Cl)cc3)sc21,0
COc1ccc(-c2cc(C(O)N=C3C(=O)N(c4ccccc4)N(C)C3C)on2)cc1,0
Cc1cccc2nc(CN(C)Cc3nc(CC4CC4)no3)[nH]c12,0
COC(=O)c1ccc(C2NC(=O)c3ccccc3O2)cc1,0
O=S(=O)(c1ccc(Cl)cc1)N1CCN2CCCC2C1,0
CC(=O)c1cnc(-c2ccccc2Cl)s1,0
O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,0
O=C(O)CC(NC(=O)CCC1CCCCC1)c1cc([N+](=O)[O-])ccc1Cl,0
O=C(COc1ccc(Br)cc1CO)Nc1ccccc1F,0
O=C(c1ccc(Br)cc1)N1CCC2(CC1)NCCc1[nH]cnc12,0
O=C(c1ccco1)N1CCN(C(=O)c2oc(=O)c3ccccc3c2-c2ccccc2)CC1,0
Cc1ccc(-n2c(C)nnc2SCC(=O)NC2CCCC2)cc1,0
CCN(CC(=O)Nc1c(F)cccc1F)C(=O)Cc1csc(-c2ccc(OC)c(OC)c2)n1,0
CCc1ccc(NC(=O)CSc2nnc(-c3ccco3)o2)cc1,0
CC(C)(C)c1nnc2cccc(Cl)n12,0
CCn1c(NCc2ccccc2Cl)nc2ccccc21,0
Cc1cc(C)c2sc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)N(C)Cc4ccccc4)cc3)nc2c1,0
CC(=O)Oc1ccc(C2c3cc4c(cc3N=C3CC(C)(C)CC(=O)C32)OCCO4)cc1,0
CC1CCN(Cc2nc(Cl)c3c4c(sc3n2)CCC4)CC1,0
Cc1ccc2c(c1)N(CCCC(=O)NCCCN1C(C)CCCC1C)C(=O)CO2,0
Cc1ccc(CN(C(=O)c2cc3ccccc3oc2=O)C2C=S(O)(O)=CC2)cc1,0
COc1ccc(C2C(C(=O)O)c3ccccc3C(=O)N2C)cc1Br,0
O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(C(=O)c2ccco2)CC1,0
CC(C)NCC(O)COCCOc1ccc(Br)cc1,0
Cc1csc(NC(=O)CSC2=NC(=O)N(CCN(C)C)C3=CCCCC32)n1,0
Cc1coc2c(C)c3oc(=O)c(CCC(=O)NCCCn4ccnc4)c(C)c3cc12,0
O=C(Cc1ccccc1)NCC1OCCc2ccccc21,0
CCN(CC(=O)Nc1ccc(C)c(F)c1)CC(=O)NC(C)(C)C,0
ClCCNc1nc2ccc(Cl)cc2[nH]1,0
CC1Cc2ccccc2N1C(=O)CSC1=NCCS1,0
CCC1(C)N=c2c(c(=O)n(C)c(=O)n2C)=NO1,0
O=C(Cc1csc(Nc2nc(S)nc3ccccc23)n1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0
CN1CCN(C(=O)C2C=C(c3ccc(Br)cc3)CC(OCc3ccc(CO)cc3)O2)CC1,0
CC(C)n1c(O)c2ccccc2c1C(=O)NC1CCCCCC1,0
CCn1cc(C(=O)N2CCc3ccccc3C2)c(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc21,0
Cc1ccc(-n2cc(C(=O)c3ccc(N4CCN(C)CC4)cc3)nn2)cc1Cl,0
Nc1ncnc(Nc2cc(Cl)cc(Cl)c2)c1[N+](=O)[O-],0
Oc1cc(C(O)N2CCN(c3ccccc3)CC2)cn1-c1ccc(F)cc1,0
COc1ccc(NS(=O)(=O)c2cccc(C(=O)NNC(=O)CNC(=O)c3ccccc3F)c2)cc1,0
Cc1ccccc1Nc1nc(N)nc(COC(=O)CCNS(=O)(=O)c2ccccc2)n1,0
COCCNc1ccc([N+](=O)[O-])cc1C(=O)NC1CCCc2ccccc21,0
CC(=O)Sc1cc(O)n(-c2ccc(C(C)(C)C)cc2)c1O,0
Cc1ccc(NC(=O)Cc2cc(C(=O)O)c3ccccc3n2)c(C)c1,0
CC(=O)Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
O=C(COc1ccc2ccc(=O)oc2c1)Nc1nccs1,0
O=C(c1cccs1)N1CCN(c2ccc(F)cc2)CC1,0
CCNC(=S)N(CCc1c(C)[nH]c2ccccc12)Cc1cc(OC)c(OC)c(OC)c1,0
Cc1ccc2c(C)c(C(=O)N3CCN(c4ncccn4)CC3)oc2c1C,0
COc1ccc(CC(=O)NN=C(C)CC(=O)Nc2ccc3c(c2)OCCO3)cc1,0
COc1ccc(Cl)cc1NC(=S)N1CCN(c2ccccn2)CC1,0
COCCNc1c(-c2ccc(OC)c(OC)c2)nc2ccc(Cl)cn12,0
CCN1C(=NC(=O)c2cccs2)C(c2cccs2)C(=O)c2ccccc21,0
O=C(Nc1ccccc1C(=O)NCc1cccnc1)c1ccco1,0
CCN1CCc2c(OCc3ccc(C(=O)OC)o3)cccc2C1=O,0
O=C(NC1CCCCCC1)c1cc(S(=O)(=O)N2CCOCC2)ccc1N1CCCCC1,0
NNC(=O)Cn1nnc(-c2ccc(C(F)(F)F)cc2)n1,0
Cn1cc(C=C2SC(=O)N(c3ccccc3)C2=O)c2ccccc21,0
COc1ccc(C(=O)NC(=Cc2cccc([N+](=O)[O-])c2)C(=O)Nc2cccc(C(=O)O)c2)cc1,0
O=C(COC(=O)c1cc(-c2ccncc2)nc2ccccc12)Nc1ccc2c(c1)OCO2,0
CCCn1nnc(NC(=O)C=Cc2ccc(C(C)C)cc2)n1,0
CCCNC(=O)c1onc(CSc2ccc(F)cc2)c1C(=O)NCCOC,0
COc1cc(NC(=O)C2CCCCC2)c(OC)cc1NC(=O)CN1CCCCC1,0
COc1ccc(S(=O)(=O)Nc2cccc(N(C)S(C)(=O)=O)c2)cc1Br,0
COC(=O)c1ccc(-c2ccc(F)cc2)nc1C,0
CCOc1ccc2nc(SCC(=O)N(CCOC)C3C(=N)N(Cc4ccccc4)C(=O)NC3=O)[nH]c2c1,0
COCCNC(=S)N1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1,0
COc1ccc(-c2cc(C(F)(F)F)nc(SCc3cccc(C(=O)O)c3)n2)cc1,0
CCN(CCCn1c(SCC#N)nc2ccccc2c1=O)c1ccccc1,0
Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2Cc1ccccc1F,0
CCOc1ccc(C2=Nn3c(nnc3-c3cccnc3)SC2)cc1,0
Cc1ccc(C(=O)NCCCNc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,0
COc1ccc(C(=O)C2=CNNC2=C2C=C(C)C=CC2=O)cc1,0
Cc1nn(C)c(C)c1CNC(=O)c1cnn2c1NC(c1ccccc1)CC2C(F)(F)F,0
O=C1C(=CNCc2ccccn2)c2ccccc2C(=O)N1c1ccccc1,0
CC(=O)c1cccc(NC(=O)N2CC(C)OC(C)C2)c1,0
Cc1cccc(OCc2nnc(SCc3nc(O)c4ccc(C(F)(F)F)cc4n3)o2)c1,0
O=C(CCCCCN1C(=O)c2ccccc2C1=O)Nc1ccccc1,0
COc1ccccc1N1CCN(C(=O)C2CCN(C(=O)c3ccc(C(C)(C)C)cc3)CC2)CC1,0
CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0
CN(C(=O)CSc1nc(-c2ccc(F)cc2)cs1)C1C=S(O)(O)=CC1,0
O=C(CN1CCc2cc3c(cc2C1)OCCCO3)Nc1cccc([N+](=O)[O-])c1,0
O=C(Nc1nnc(Cc2ccc(Cl)cc2)s1)c1cccs1,0
CC=CC(=O)N1CCCC(CCC(=O)NCc2ccccc2F)C1,0
CCCn1c(SCC(=O)OCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,0
Cc1sc(NC(=O)C2CCCCC2C(=O)O)c(C(N)=O)c1-c1ccccc1,0
O=C(Nc1ccccc1)Nc1cccc(Cl)c1Cl,0
CCOC(=O)C1=C(C)N=c2sc(=Cc3ccc(OCC(=O)O)c(OC)c3)c(=O)n2C1c1ccc(OC)cc1,0
CC(=O)N1CC23C=CC(CC2CC12CCCCCC2)O3,0
N=C1C(=O)c2ccccc2C(=O)C1Br,0
CCC(C)C(NC(=O)N1CCC(C)CC1)C(=O)O,0
CC(OC(O)c1ccc(O)[nH]1)C(=O)Nc1cc(Cl)cc(Cl)c1,0
COc1ccc(N2CCN(CC(=O)Nc3cc(C)cc(C)c3)CC2)cc1,0
CCc1c(C)c(C#N)c2nc3ccccc3n2c1-n1nc(C)cc1C,0
Cc1ccc(NC(=O)CN2CCC(NC(=O)c3cccc(F)c3)CC2)cc1C,0
CCN(CC)CCCC1(CN)OCCc2ccccc21,0
Cn1c(=O)c2c(nc(N3CCCCCC3)n2CC(O)COc2ccc(Cl)cc2)n(C)c1=O,0
COc1ccc(C(=O)C2CCCN(Cc3sc(N4CCCC4)nc3Cl)C2)c(OC)c1,0
Cc1cccc(CN2CCC(C(=O)Nc3cccc(-c4cccc(F)c4)c3)CC2)n1,0
Cc1ccccc1OCc1nnc(SCC(=O)Nc2ccc3nc(SCC(=O)NC(C)(C)C)sc3c2)n1C,0
COc1ccc(OC)c(-c2c(C(=O)c3ccc4c(c3)OCCO4)c(O)c(O)n2CC2CCCO2)c1,0
O=C(COC(=O)CCc1nc(O)c2ccccc2n1)NC(=O)NC1CCCC1,0
Cc1ccc(CN(CC(=O)NC2CCCC2)C(=O)c2csnn2)cc1,0
Cc1cc(C)c(C(=O)COC(=O)CCn2c(C)csc2=O)cc1C,0
CCOC(=O)CN1C(=O)COc2ccc(C(C)(C)C)cc21,0
COc1ccc2nccnc2c1[N+](=O)[O-],0
CC(C)(C)c1ccc(C(=O)C(C(=S)NCc2ccco2)[n+]2ccccc2)cc1,0
CC(=O)NC(Cc1ccc(F)cc1)C(=O)O,0
CSc1ccccc1C(=O)NCCOc1cccc(C)c1,0
COc1ccc(C(=O)N2CC(=O)Nc3ccccc32)cc1S(=O)(=O)N1CCOCC1,0
Cc1nn(-c2ccccc2)c(O)c1C=C1C(=O)NN(c2ccc(F)c(Cl)c2)C1=O,0
CC(=O)Nc1ccc(-c2nc3ccc(NC(C)=O)cc3o2)cc1,0
Cc1ccc(S(=O)(=O)N2CCC(NC(=O)c3cccc(C)c3)CC2)cc1,0
O=C(N=C[SH](=O)(O)c1ccccc1)c1ccccc1,0
CCN1CCN(CCNC(=O)c2ccc(C=S(O)c3ccc(Br)cc3)o2)CC1,0
CCn1c(SCC(=O)C2C(=N)N(C)C(=O)N(C)C2=O)nnc1-c1ccccc1,0
Cc1ccc(Nc2cc(O)n(-c3cccc([N+](=O)[O-])c3)c2O)cc1,0
O=C(CN1CCCCCCC1)NC(=O)NC1CCCCC1,0
Cc1ccc(Cn2nc(C)cc2C(=O)Nc2ccc(Cl)cc2)cc1,0
CSc1cccc(NC(=O)CSc2nnc(C)s2)c1,0
O=C1CC(=O)CC(c2ccc(Cl)cc2)C1,0
FC(F)(F)c1cc(-c2ccccc2)nc(N2CCCCC2)n1,0
CC(=O)Nc1ccc(-c2nnn[nH]2)cc1,0
CCCN(CCC)CCCNC(=S)Nc1ccc2nc(N3CCCC3)cc(C)c2c1,0
Cc1ccccc1CNC(=O)CN1C(=O)c2ccccc2S1(=O)=O,0
O=C(Cc1ccccn1)c1ccc(F)cc1,0
CCN1CCCC1CNC(=O)CSc1cc(=O)n(C)c2cc(Cl)ccc12,0
COc1cccc(C=NNC(=O)C[n+]2ccccc2)c1OC,0
CCC(=O)Nc1nc(C)c(Oc2ccccc2)c(O)n1,0
CC(C)(C)c1ccc(OCC(=O)NNC(=S)NC(=O)c2ccccc2[N+](=O)[O-])c(Br)c1,0
Cc1ccc(S(=O)(=O)N=C(Nc2cccc(O)c2)c2ccccc2)cc1,0
CCOC(=O)CC(NS(=O)(=O)c1ccc(OC)c(C)c1)c1cccc([N+](=O)[O-])c1,0
CCOc1ccc(Cn2c(=O)oc3ccccc32)cc1,0
COc1ccc(Nc2nnc(C)c(O)n2)cc1,0
O=C(NNC(=S)NC(=O)c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccncc1,0
c1ccc(CN2CCN(c3nc(NCc4ccco4)c4ccccc4n3)CC2)cc1,0
CN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)Cc1ccc(S(=O)(=O)N2CCOCC2)s1,0
Cc1cccc(C)c1NC(=O)CCCN1CC(C)OC(C)C1,0
O=C(CN(c1cc(C(F)(F)F)ccc1Cl)S(=O)(=O)c1ccccc1)NCc1cccnc1,0
Cc1cccn2c(=O)c(C=C(C#N)C(=O)NCc3ccco3)c(N3CCCC(C)C3)nc12,0
CCOC(=O)c1cc2c(c(CSc3nc4ccccc4c(=O)n3Cc3ccco3)c1)OCOC2,0
Cc1ccc(SCc2cc(O)c3c(O)n(-c4ccccc4)nc3n2)cc1,0
CN1CCN(c2ccc(-c3ccnn3C(=O)Nc3cccc(C(F)(F)F)c3)cc2)CC1,0
N#CC1(NC(=O)COC(=O)c2ccccc2SCC(=O)N2CCCC2)CCCCC1,0
COCC(=O)Nc1c(C(=O)Nc2cccc(OC)c2)oc2ccccc12,0
O=C(COC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)Nc1ccc2nc(O)[nH]c2c1,0
Cc1noc(C)c1C(=O)OCC(=O)NC1CCS(=O)(=O)C1,0
Nc1nc(Nc2cccc(Cl)c2)n[nH]1,0
CCCNC(=O)Nc1ccccc1C(=O)Nc1ccc(OC)cc1,0
Cc1cnccc1CN(C)C(=O)CC1C(=O)NCCN1CC1CCCCC1,0
Cc1ccccc1-c1noc(C(C)NC(=O)c2ccco2)n1,0
O=C(c1ccc2c3c(cccc13)CC2)C1CCCN(Cc2ccc(OCCO)cc2)C1,0
CC1=Nc2nc(N)nn2C(c2ccccc2)C1,0
CSc1ccccc1C(=O)Nc1ccccc1C(=O)N1CCCC1,0
COC(=O)c1ccc(-n2cnc3ccccc32)nc1,0
O=C(CNC(O)=COc1ccccc1)NN=Cc1ccc(O)cc1O,0
S=C(NCc1ccco1)NCC(c1ccco1)N1CCCCC1,0
COc1ccc(NS(=O)(=O)c2cccc(C(=O)NNC(=O)c3cc(S(N)(=O)=O)ccc3OC)c2)cc1,0
COCCCNC(=O)CSc1nc2sc(C(=O)OC)c(C)c2c(=O)n1N,0
Cc1ccc(NS(=O)(=O)c2c(C)nc(O)nc2O)cc1F,0
O=C(CN1C(=O)c2cccc3cccc(c23)C1=O)NCCCO,0
O=C(Nc1ccc(Br)c(Cl)c1)C1CC1,0
Cc1cc(S(=O)(=O)c2ccc([N+](=O)[O-])cn2)ccc1Br,0
Cc1ccc2nc(C)c(Cl)c(=O)n2c1,0
COc1ccc(N=CCC(=O)c2ccc(OC)c(OC)c2)cc1,0
COc1cccc(NC(=O)CCNS(=O)(=O)c2cccc3nsnc23)c1,0
CCOC(=O)C1C(COc2ccc(F)cc2Cl)=NC(=O)NC1c1cc(C)ccc1C,0
COc1ccc(C(C(=O)NC2CCCC2)N(C(=O)c2snc(-c3ccc(F)cc3)c2N)c2ccc(F)cc2)cc1,0
CC(C)NC(=O)C(CSCc1ccccc1)n1cc2ccccc2c1O,0
O=C(CCc1ccc(S(=O)(=O)NC2CCCCC2)cc1)N(Cc1ccccc1)Cc1ccccc1,0
COc1cc(NC(=O)c2cccs2)ccc1NC(=O)c1ccccc1Cl,0
O=P(COCCOCCOCP(=O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0
Cc1ccc(C)c(NC(=O)COC(=O)CNC(=O)c2ccccc2Cl)c1,0
COc1ccc(C(=O)NNC(=O)c2ccccc2[N+](=O)[O-])cc1[N+](=O)[O-],0
Cc1ccc(NC(=O)CN(C)C(=O)c2cc(-c3ccco3)nc3ccccc23)cc1,0
O=C(Nc1cccc2cccnc12)c1ccc(Cl)cc1,0
CCOC(=O)N1CCN(C(=O)C2CCN(S(=O)(=O)c3cc(Cl)ccc3Cl)CC2)CC1,0
O=C(O)CN1C(=O)CSc2ccccc21,0
Cc1c(Cl)c(C(=O)N2CCCCCC2)nn1C,0
Fc1ccccc1NC1CCN(Cc2ccccc2)CC1,0
COc1ccc(OCCC(=O)NCCN2CCOCC2)cc1,0
COc1ccccc1N1CCN(CC(=O)c2ccc(F)cc2)CC1,0
O=C(C=Cc1ccco1)NCCc1ccccc1,0
COc1cc(NC(=O)COC(=O)C=C(C)C)c(C)cc1[N+](=O)[O-],0
COC(=O)c1sccc1NC(=O)c1cc(-c2ccc(C)cc2C)nc2ccccc12,0
CCOC(=O)c1nnsc1-c1ccc(-c2snnc2C(=O)OCC)cc1,0
COc1cccc2cc(-c3cc(=O)oc4ccc(OC(=O)N(C)C)cc34)oc12,0
COc1cc(-c2nnc(COC(=O)CSc3cc(C)c4ccccc4n3)o2)cc(OC)c1OC,0
O=C(CSc1nnc(-c2ccc(F)cc2)c2ccccc12)Nc1ccccc1Cl,0
Cc1nc2c(-c3ccccc3)c(C)nn2c(C)c1CCC(=O)O,0
O=C(CCCC(=O)N(c1ccc(F)cc1)C(C(=O)NC1CCCC1)c1ccc(O)cc1)Nc1ccccn1,0
O=C(NCCc1c[nH]c2ccccc12)C(=Cc1cccnc1)NC(=O)c1ccccc1Br,0
CCOC(O)C1NC(c2ccc(Cl)cc2)C([N+](=O)[O-])C1c1ccccc1,0
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,0
CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(F)cc3)CC2)cc1,0
COc1ccc(CC(=O)N2CCCC(CNC(=O)c3ccccc3Cl)C2)cc1,0
COc1ccc(C=NNc2nc(Nc3ccccc3)nc(N3CCCCC3)n2)c(OC)c1,0
O=C(c1ccc(Cl)c(Nc2nc3c(s2)C=[SH](O)(O)C3)c1)N1CCN(c2ccc(F)cc2)CC1,0
CC(OC(=O)CNC(=O)c1cccs1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,0
Oc1occ2nc3cc4c(cc3c(-c3ccc(F)cc3)c12)OCO4,0
O=C(c1ccc2ccccc2c1)N1CCCCC1,0
Cc1nn(-c2cccc3ccccc23)c(O)c1C=Nc1ccc2[nH]c(O)nc2c1,0
CCN(CC)S(=O)(=O)c1cccc(-c2nnc(SCc3nnc(-c4ccccc4)o3)n2C)c1,0
Cn1c(-c2ccccc2)cnc1NCc1ccccc1,0
CSC(=O)CC(=O)NC(=O)c1ccccc1,0
CN=C(Nc1ccc(C)c(C)c1)Sc1cc(O)n(-c2ccc(OC)cc2)c1O,0
COc1cc(NC(=O)CCN2CCN(CCO)CC2)cc(OC)c1,0
CNC(=O)N(C1=NCC(C)(C)S1)c1ccc(F)c(Cl)c1,0
COc1ccc(CCNC(=O)CCS(=O)(=O)c2ccc3nc(C)sc3c2)cc1OC,0
C#CCn1c(=NC(=O)c2ccc(Br)s2)sc2cc(NC(C)=O)ccc21,0
O=C(Nc1ccccc1)c1ccc(F)cc1F,0
c1cc(CN2CCN(C3CCCCCC3)CC2)ccn1,0
CCN(CC)S(=O)(=O)c1cccc(NN=c2c(=O)c3ccccc3c2=O)c1,0
CN(CC(=O)Nc1c(Cl)cccc1Cl)C(=O)CCCN1C(=O)c2ccccc2C1=O,0
CCN(C(=O)CSc1ncnc2sc(C)c(C)c12)C1C=S(O)(O)=CC1,0
COc1ccc(-n2cnnc2SC(C)C(=O)Nc2cccc([N+](=O)[O-])c2)cc1,0
O=C(Cc1nnc(O)c2ccccc12)Nc1cc(Cl)ccc1-n1cncn1,0
Cc1ccc(-n2c(=O)c3sccc3n(C=C3CC(=O)N4C=CC=CC4=N3)c2=O)cc1,0
Cc1ccccc1C(=O)N1CCC(C(=O)NCc2ccc(Cl)cc2)CC1,0
Cn1nc(-c2ccc(NCCO)c([N+](=O)[O-])c2)c2ccccc2c1=O,0
Cc1ccc(NC(=O)CSCC(=O)NCc2ccco2)cc1,0
Cc1onc(C(=O)N2CCC(Cc3ccccc3)CC2)c1[N+](=O)[O-],0
O=C(CSc1ncccn1)n1c2c(c3ccccc31)CCCC2,0
CNCC(Cc1ccccc1)NCC(CC1CCCCC1)NCCCc1ccccc1,0
Cc1cc2c(c(=O)o1)C(C13C=CC(CC1)C3)C(C#N)C(=N)O2,0
CCc1ccccc1N(CC)C(=O)CCc1nc(-c2ccc(C)cc2)no1,0
O=C(NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C1C2CCCCC21,0
O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)Nc1ccccc1C(F)(F)F,0
Cn1c(=O)n(C)c2cc(C=NNC(=O)c3ccc(Cl)cc3)ccc21,0
O=C(NC(=S)NC1CCCCCCCCCCC1)c1cccnc1,0
Cc1ccc(NC(=O)CCCSc2ccccc2)cc1S(=O)(=O)N1CCOCC1,0
CCOc1ccc(S(=O)(=O)NCc2ccco2)cc1,0
O=C(NCc1ccccc1F)c1ccc2ccccc2n1,0
CS(=O)(=O)c1c(O)c(O)n(-c2ccccc2)c1-c1ccccc1,0
COc1ccc(-n2cc(O)c(-c3nc4ccccc4s3)c2N)c(OC)c1,0
Cn1c(SCC(=O)N2CCCCCC2)nnc1-c1ccco1,0
CCOc1cc(C(=S)N2CCOCC2)ccc1OS(=O)(=O)c1ccc(C)cc1,0
CC1=CN2C(=N)C(=Cc3ccc(Sc4ccc(Cl)cc4)o3)C(=O)N=C2S1,0
Sc1nnc(CCCc2nnc(S)o2)o1,0
CNC(=O)c1nnn(-c2ccccc2)c1C(=O)NC,0
COc1ccc2cc(CN(C(=O)Nc3ccccc3)C3CCCC3)c(O)nc2c1,0
CC(C)(C)c1ccc(C(=O)NCCNC(=O)c2ccco2)cc1,0
COc1ccccc1-c1nnc2sc(COc3ccccc3)nn12,0
CCn1cc(C(=O)NC(C(=O)NCCCN2CCOCC2)C(C)C)c(=O)c2cc3c(cc21)OCO3,0
CC(=O)NCC(=O)N(Cc1ccco1)C1(C(=O)NC2CCCC2)CCCCC1,0
Cc1c(N=CCC(=O)c2cccs2)c(=O)n(-c2ccccc2)n1C,0
CCOc1ccc2nc(SCC(=O)c3ccc(Cl)s3)sc2c1,0
CC1(C(=O)NCCc2ccc(F)cc2)CC1(Cl)Cl,0
COc1ccc(C=C2SC(=S)N(CCCC(=O)Nc3cccc(C(=O)O)c3)C2=O)cc1OC,0
O=C(CCN1CCCC1=O)NC1CCCc2c1cnn2-c1ccc(F)cc1F,0
COc1ccc(C=NNC(N)=S)cc1OC(=O)c1ccccc1,0
CC(C=NNC(=O)c1nnn(-c2nonc2N)c1C)=Cc1ccccc1,0
Cc1c(Cl)cccc1NC(=O)Cn1cccc1,0
