ori_mol,backbone,side_chain,label
CCOC(=O)C1C2COc3ccc(Br)cc3C2N2C(=O)N(c3ccc(C)cc3)C(=O)C12C,Cc1ccc(N2C(=O)N3C4c5cc(Br)ccc5OCC4CC3(C)C2=O)cc1,CCOC=O,0
Cc1ccc(-c2csc(NC(=O)CSc3ncn(-c4ccccc4)n3)n2)cc1,O=C(CSc1ncn(-c2ccccc2)n1)Nc1nccs1,Cc1ccccc1,0
Cc1ccc(-c2csc(NC(=O)CSc3ncn(-c4ccccc4)n3)n2)cc1,Cc1ccc(-c2csc(NC=O)n2)cc1,CSc1ncn(-c2ccccc2)n1,0
Cc1cccc(C)c1OCc1cc(C(=O)N2CCC(c3ccncc3)CC2)no1,Cc1cccc(C)c1OCc1cc(C(=O)N2CCCCC2)no1,c1ccncc1,0
C=C(C)CC(C(=O)NCc1ccccc1)N1CCOCC1,C=C(C)CC(C(N)=O)N1CCOCC1,Cc1ccccc1,0
Cn1c(CSCc2ccc(F)cc2)nnc1SCC(=O)Nc1cccc(C(=O)O)c1,Cn1c(CSCc2ccc(F)cc2)nnc1SCC(N)=O,O=C(O)c1ccccc1,0
Cn1c(CSCc2ccc(F)cc2)nnc1SCC(=O)Nc1cccc(C(=O)O)c1,Cn1c(CS)nnc1SCC(=O)Nc1cccc(C(=O)O)c1,Cc1ccc(F)cc1,0
Cn1c(CSCc2ccc(F)cc2)nnc1SCC(=O)Nc1cccc(C(=O)O)c1,Cn1cnnc1CSCc1ccc(F)cc1,O=C(CS)Nc1cccc(C(=O)O)c1,0
NC(=S)NN=Cc1ccccc1OCc1cccc(Cl)c1,NC(=S)NN=Cc1ccccc1,OCc1cccc(Cl)c1,0
NC(=S)NN=Cc1ccccc1OCc1cccc(Cl)c1,NC(=S)NN=Cc1ccccc1O,Cc1cccc(Cl)c1,0
O=C(CCn1c(=O)sc2ccccc21)Nc1nc2ccccc2s1,O=CCCn1c(=O)sc2ccccc21,Nc1nc2ccccc2s1,0
O=C(CCn1c(=O)sc2ccccc21)Nc1nc2ccccc2s1,O=CNc1nc2ccccc2s1,CCn1c(=O)sc2ccccc21,0
NC(=NO)c1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)nc1,FC(F)(F)c1cccnc1N1CCNCC1,NC(=NO)c1cccnc1,0
NC(=NO)c1ccc(N2CCN(c3ncccc3C(F)(F)F)CC2)nc1,NC(=NO)c1ccc(N2CCNCC2)nc1,FC(F)(F)c1cccnc1,0
Cc1cccnc1NC(=O)CN1C(=O)COc2ccc(Cl)cc21,O=CCN1C(=O)COc2ccc(Cl)cc21,Cc1cccnc1N,0
CC=CC(=O)OCC(=O)Nc1c(Cl)cccc1Cl,CC(=O)Nc1c(Cl)cccc1Cl,CC=CC(=O)O,0
Cc1ccc(S(=O)(=O)CCC(=O)OCC(=O)Nc2cc(F)ccc2C)cc1,Cc1ccc(S(=O)(=O)CCC(=O)O)cc1,CC(=O)Nc1cc(F)ccc1C,0
Cc1ccc(S(=O)(=O)CCC(=O)OCC(=O)Nc2cc(F)ccc2C)cc1,Cc1ccc(S(=O)(=O)CCC=O)cc1,Cc1ccc(F)cc1NC(=O)CO,0
CC(NC(=O)c1cccs1)c1ccc2c(c1)OCO2,CCc1ccc2c(c1)OCO2,NC(=O)c1cccs1,0
COc1cc2c(cc1NC(=O)C(C)Sc1cccc[n+]1[O-])oc1ccccc12,CCC(=O)Nc1cc2oc3ccccc3c2cc1OC,[O-][n+]1ccccc1S,0
COc1cc2c(cc1NC(=O)C(C)Sc1cccc[n+]1[O-])oc1ccccc12,COc1cc2c(cc1NC=O)oc1ccccc12,CCSc1cccc[n+]1[O-],0
Cc1cc(NC(=O)CNCC(c2ccccc2)N(C)C)c([N+](=O)[O-])cc1C,Cc1cc(NC=O)c([N+](=O)[O-])cc1C,CNCC(c1ccccc1)N(C)C,0
Cc1cc(NC(=O)CNCC(c2ccccc2)N(C)C)c([N+](=O)[O-])cc1C,Cc1cc(NC(=O)CNCCN(C)C)c([N+](=O)[O-])cc1C,c1ccccc1,0
Cc1cc(NC(=O)CNCC(c2ccccc2)N(C)C)c([N+](=O)[O-])cc1C,CNCC(=O)Nc1cc(C)c(C)cc1[N+](=O)[O-],CN(C)Cc1ccccc1,0
Cc1cc(NC(=O)CNCC(c2ccccc2)N(C)C)c([N+](=O)[O-])cc1C,CN(C)C(CNCC=O)c1ccccc1,Cc1cc(N)c([N+](=O)[O-])cc1C,0
Cc1cc(NC(=O)CNCC(c2ccccc2)N(C)C)c([N+](=O)[O-])cc1C,Cc1cc(NC(=O)CN)c([N+](=O)[O-])cc1C,CC(c1ccccc1)N(C)C,0
Cc1ccc(NS(=O)(=O)c2cc(Br)cnc2N)cc1C,Nc1ncc(Br)cc1S(N)(=O)=O,Cc1ccccc1C,0
Cc1ccc(NS(=O)(=O)c2cc(Br)cnc2N)cc1C,Cc1ccc(N[SH](=O)=O)cc1C,Nc1ccc(Br)cn1,0
CC=CC(=O)Nc1ccc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)nc1,FC(F)(F)c1ccc(N2CCNCC2)nc1,CC=CC(=O)Nc1cccnc1,0
CC=CC(=O)Nc1ccc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)nc1,Nc1ccc(N2CCN(c3ccc(C(F)(F)F)cn3)CC2)nc1,CC=CC=O,0
CCn1c(CNC(=O)c2ccccc2Br)nnc1SCC(=O)NC1=NCCS1,CCn1c(C)nnc1SCC(=O)NC1=NCCS1,NC(=O)c1ccccc1Br,0
Cc1cc(C)nc(NC(=NS(=O)(=O)Cc2ccccc2)Nc2cccc(Cl)c2C)n1,Cc1cc(C)nc(NCNc2cccc(Cl)c2C)n1,NS(=O)(=O)Cc1ccccc1,0
Cc1cc(C)nc(NC(=NS(=O)(=O)Cc2ccccc2)Nc2cccc(Cl)c2C)n1,Cc1cc(C)nc(NC(N)=NS(=O)(=O)Cc2ccccc2)n1,Cc1ccccc1Cl,0
Cc1cc(C)nc(NC(=NS(=O)(=O)Cc2ccccc2)Nc2cccc(Cl)c2C)n1,Cc1cc(C)nc(NC(=NS(C)(=O)=O)Nc2cccc(Cl)c2C)n1,c1ccccc1,0
COc1ccccc1CNC(O)c1cc(-c2ccccc2F)no1,NC(O)c1cc(-c2ccccc2F)no1,COc1ccccc1C,0
COc1cccc(C(=O)OCn2nnc3ccccc3c2=O)c1OC,COc1cccc(C(=O)O)c1OC,Cn1nnc2ccccc2c1=O,0
COc1ccc(CC(=NC(=O)c2ccccc2)C(=O)OCC2CCC[N+]3(C)CCCCC23)cc1OC,COc1ccc(CC(=NC=O)C(=O)OCC2CCC[N+]3(C)CCCCC23)cc1OC,c1ccccc1,0
COc1ccc(CC(=NC(=O)c2ccccc2)C(=O)OCC2CCC[N+]3(C)CCCCC23)cc1OC,COc1ccc(CC(=NC(=O)c2ccccc2)C(=O)O)cc1OC,CC1CCC[N+]2(C)CCCCC12,0
O=C(CSCc1ccc(F)cc1)NCc1ccc(F)cc1,O=CCSCc1ccc(F)cc1,NCc1ccc(F)cc1,0
O=C(CSCc1ccc(F)cc1)NCc1ccc(F)cc1,O=CNCc1ccc(F)cc1,CSCc1ccc(F)cc1,0
O=C(CSCc1ccc(F)cc1)NCc1ccc(F)cc1,CSCC(=O)NCc1ccc(F)cc1,Fc1ccccc1,0
Cc1ccc(C)c(S(=O)(=O)n2c(S)nc(O)c2C(C)C)c1,Cc1ccc(C)c([SH](=O)=O)c1,CC(C)c1[nH]c(S)nc1O,0
O=C1c2ccccc2NC(c2ccccc2Cl)N1N=C1CCCCCC1,O=C1c2ccccc2NCN1N=C1CCCCCC1,Clc1ccccc1,0
O=C(C[N+]12CCC(CC1)C(O)C2)c1ccc(Br)cc1,C[N+]12CCC(CC1)C(O)C2,O=Cc1ccc(Br)cc1,0
CCCCC(=O)N(C1=CC=S(O)(O)=C1)c1ccc(OC)cc1,COc1ccc(NC2=CC=S(O)(O)=C2)cc1,CCCCC=O,0
O=C(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)N1CCCCC1,O=C1c2ccccc2C(=O)N1c1ccccc1,O=CN1CCCCC1,0
O=C(c1ccc(N2C(=O)c3ccccc3C2=O)cc1)N1CCCCC1,O=C(c1ccccc1)N1CCCCC1,O=C1NC(=O)c2ccccc21,0
CC1CN(C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)CC(C)O1,O=S(=O)(c1ccc(F)cc1)N1CCCCC1,CC1CNCC(C)O1,0
CC1NC(=O)NC1CCCCCC(=O)NCCc1ccccc1,CCC(=O)NCCc1ccccc1,CCCC1NC(=O)NC1C,0
CC1NC(=O)NC1CCCCCC(=O)NCCc1ccccc1,CNC(=O)CCCCCC1NC(=O)NC1C,Cc1ccccc1,0
COc1ccc(S(=O)(=O)c2ccc(OC)cc2)cc1,COc1ccc([SH](=O)=O)cc1,COc1ccccc1,0
Cc1cc2c3c([nH]c2cc1S(=O)(=O)NCc1ccc(CN2CCCCCC2)o1)CCCC3=O,O=[SH](=O)NCc1ccc(CN2CCCCCC2)o1,Cc1ccc2[nH]c3c(c2c1)C(=O)CCC3,0
Cc1cc2c3c([nH]c2cc1S(=O)(=O)NCc1ccc(CN2CCCCCC2)o1)CCCC3=O,Cc1ccc(CNS(=O)(=O)c2cc3[nH]c4c(c3cc2C)C(=O)CCC4)o1,C1CCCNCC1,0
CCOC(=O)C(C#N)=Cc1cn(CCC(=O)O)nc1-c1ccccc1,CCOC(=O)C(C#N)=Cc1cnn(CCC(=O)O)c1,c1ccccc1,0
Fc1cccc(-c2cc3nc4c(c(NCc5ccco5)n3n2)CCCC4)c1,c1coc(CNc2c3c(nc4ccnn24)CCCC3)c1,Fc1ccccc1,0
Brc1ccccc1OCCCCN1CCCCC1,CCOc1ccccc1Br,CCN1CCCCC1,0
O=C(NCCCN1CCOCC1)c1cc(-c2ccc(F)cc2)on1,CCCNC(=O)c1cc(-c2ccc(F)cc2)on1,C1COCCN1,0
O=C(NCCCN1CCOCC1)c1cc(-c2ccc(F)cc2)on1,O=Cc1cc(-c2ccc(F)cc2)on1,NCCCN1CCOCC1,0
NC(=O)C1C=C(c2ccc3c(c2)OCO3)CC(OCc2ccc(CO)cc2)O1,NC(=O)C1C=CCC(OCc2ccc(CO)cc2)O1,c1ccc2c(c1)OCO2,0
NC(=O)C1C=C(c2ccc3c(c2)OCO3)CC(OCc2ccc(CO)cc2)O1,COC1CC(c2ccc3c(c2)OCO3)=CC(C(N)=O)O1,OCc1ccccc1,0
NC(=O)C1C=C(c2ccc3c(c2)OCO3)CC(OCc2ccc(CO)cc2)O1,NC(=O)C1C=C(c2ccc3c(c2)OCO3)CC(O)O1,Cc1ccc(CO)cc1,0
CSCCC(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-])C(=O)OCC(=O)N(C(C)C)C(C)C,CSCCC(N)C(=O)OCC(=O)N(C(C)C)C(C)C,O=[N+]([O-])c1cccc(S(=O)(=O)N2CCOCC2)c1,0
CCC(=NNC(=O)c1ccc(-c2ccccc2)cc1)C12CC3CC(CC(C3)C1)C2,CCC(=NNC(=O)c1ccccc1)C12CC3CC(CC(C3)C1)C2,c1ccccc1,0
CCC(=NNC(=O)c1ccc(-c2ccccc2)cc1)C12CC3CC(CC(C3)C1)C2,NC(=O)c1ccc(-c2ccccc2)cc1,CCC(=N)C12CC3CC(CC(C3)C1)C2,0
CCC(=NNC(=O)c1ccc(-c2ccccc2)cc1)C12CC3CC(CC(C3)C1)C2,NNC(=O)c1ccc(-c2ccccc2)cc1,CCCC12CC3CC(CC(C3)C1)C2,0
CCC(=NNC(=O)c1ccc(-c2ccccc2)cc1)C12CC3CC(CC(C3)C1)C2,CCC(=NN)C12CC3CC(CC(C3)C1)C2,O=Cc1ccc(-c2ccccc2)cc1,0
CSCCC(NC(=O)c1ccccc1Cl)C(=O)NNC(=O)c1ccccc1O,CSCCC(N)C(=O)NNC(=O)c1ccccc1O,O=Cc1ccccc1Cl,0
CSCCC(NC(=O)c1ccccc1Cl)C(=O)NNC(=O)c1ccccc1O,CSCCC(NC(=O)c1ccccc1Cl)C(=O)NN,O=Cc1ccccc1O,0
CSCCC(NC(=O)c1ccccc1Cl)C(=O)NNC(=O)c1ccccc1O,CSCCC(NC(=O)c1ccccc1Cl)C(N)=O,NC(=O)c1ccccc1O,0
Cc1ccccc1C(=O)N1CCC(C(=O)Nc2nccs2)CC1,O=C(Nc1nccs1)C1CCNCC1,Cc1ccccc1C=O,0
Cc1ccccc1C(=O)N1CCC(C(=O)Nc2nccs2)CC1,Cc1ccccc1C(=O)N1CCCCC1,O=CNc1nccs1,0
CCOC(=O)c1ccccc1NC(=S)N1CCC(C(N)=O)CC1,NC(=O)C1CCN(C(N)=S)CC1,CCOC(=O)c1ccccc1,0
Cc1ccc(NC(=O)COc2ccc(-n3cnnn3)cc2)cc1C,Oc1ccc(-n2cnnn2)cc1,CC(=O)Nc1ccc(C)c(C)c1,0
Cc1ccc(NC(=O)COc2ccc(-n3cnnn3)cc2)cc1C,COc1ccc(-n2cnnn2)cc1,Cc1ccc(NC=O)cc1C,0
COC(CNC(=O)c1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1)OC,O=Cc1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1,COC(CN)OC,0
COC(CNC(=O)c1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1)OC,COC(CNC(=O)c1ccc2c(=O)n(C)c(=S)[nH]c2c1)OC,c1ccc2c(c1)OCO2,0
COC(CNC(=O)c1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1)OC,CNC(=O)c1ccc2c(=O)n(Cc3ccc4c(c3)OCO4)c(=S)[nH]c2c1,COCOC,0
CCC(C(=O)NCc1ccc(F)cc1)N(CCc1ccccc1)C(=O)c1snc(C(N)=O)c1N,CCC(C=O)N(CCc1ccccc1)C(=O)c1snc(C(N)=O)c1N,NCc1ccc(F)cc1,0
CCC(C(=O)NCc1ccc(F)cc1)N(CCc1ccccc1)C(=O)c1snc(C(N)=O)c1N,CCC(C(=O)NCc1ccc(F)cc1)N(C=O)CCc1ccccc1,NC(=O)c1nscc1N,0
CCC(C(=O)NCc1ccc(F)cc1)N(CCc1ccccc1)C(=O)c1snc(C(N)=O)c1N,CCC(NC(=O)c1snc(C(N)=O)c1N)C(=O)NCc1ccc(F)cc1,CCc1ccccc1,0
CCC(C(=O)NCc1ccc(F)cc1)N(CCc1ccccc1)C(=O)c1snc(C(N)=O)c1N,CCCN(CCc1ccccc1)C(=O)c1snc(C(N)=O)c1N,O=CNCc1ccc(F)cc1,0
O=C(NC1CCCc2ccccc21)c1ccc(O)nc1,c1ccc2c(c1)CCCC2,NC(=O)c1ccc(O)nc1,0
O=C(NC1CCCc2ccccc21)c1ccc(O)nc1,O=CNC1CCCc2ccccc21,Oc1ccccn1,0
O=C(NC1CCCc2ccccc21)c1ccc(O)nc1,NC1CCCc2ccccc21,O=Cc1ccc(O)nc1,0
Cc1c(C(=O)c2ccc(Cl)cc2[N+](=O)[O-])c2ccccn2c1CCC#N,Cc1cc2ccccn2c1CCC#N,O=Cc1ccc(Cl)cc1[N+](=O)[O-],0
Nc1ccc2oc(CCc3ccccc3)nc2c1,Cc1nc2cc(N)ccc2o1,Cc1ccccc1,0
O=C(CNc1cccc(S(=O)(=O)N2CCCC2)c1)Nc1ccc(F)cc1F,CNc1cccc(S(=O)(=O)N2CCCC2)c1,O=CNc1ccc(F)cc1F,0
O=C(CNc1cccc(S(=O)(=O)N2CCCC2)c1)Nc1ccc(F)cc1F,Nc1cccc(S(=O)(=O)N2CCCC2)c1,CC(=O)Nc1ccc(F)cc1F,0
CCC1CCCCN1CCCNC(=O)c1ccc(N2CCCC2=O)cc1,NC(=O)c1ccc(N2CCCC2=O)cc1,CCCN1CCCCC1CC,0
CCC1CCCCN1CCCNC(=O)c1ccc(N2CCCC2=O)cc1,CCC1CCCCN1CCCNC=O,O=C1CCCN1c1ccccc1,0
CCC1CCCCN1CCCNC(=O)c1ccc(N2CCCC2=O)cc1,CNC(=O)c1ccc(N2CCCC2=O)cc1,CCC1CCCCN1CC,0
Cc1nnnn1CC(=O)Nc1ccccc1[N+](=O)[O-],Cc1nnnn1CC(N)=O,O=[N+]([O-])c1ccccc1,0
Cc1nnnn1CC(=O)Nc1ccccc1[N+](=O)[O-],O=CNc1ccccc1[N+](=O)[O-],Cc1nnnn1C,0
CC(CC(C)=[NH+]c1ccccc1)=Nc1ccccc1,CC(C)=Nc1ccccc1,CC=[NH+]c1ccccc1,0
CC(CC(C)=[NH+]c1ccccc1)=Nc1ccccc1,CC(=[NH2+])CC(C)=Nc1ccccc1,c1ccccc1,0
NS(=O)(=O)c1ccc(NC(=O)CN2CCN(S(=O)(=O)C=Cc3ccccc3)CC2)cc1,C=CS(=O)(=O)N1CCN(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,c1ccccc1,0
NS(=O)(=O)c1ccc(NC(=O)CN2CCN(S(=O)(=O)C=Cc3ccccc3)CC2)cc1,NS(=O)(=O)c1ccc(NC(=O)CN2CCN([SH](=O)=O)CC2)cc1,C=Cc1ccccc1,0
NS(=O)(=O)c1ccc(NC(=O)CN2CCN(S(=O)(=O)C=Cc3ccccc3)CC2)cc1,O=S(=O)(C=Cc1ccccc1)N1CCNCC1,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0
NS(=O)(=O)c1ccc(NC(=O)CN2CCN(S(=O)(=O)C=Cc3ccccc3)CC2)cc1,CN1CCN(S(=O)(=O)C=Cc2ccccc2)CC1,NS(=O)(=O)c1ccc(NC=O)cc1,0
NS(=O)(=O)c1ccc(NC(=O)CN2CCN(S(=O)(=O)C=Cc3ccccc3)CC2)cc1,NS(=O)(=O)c1ccc(NC(=O)CN2CCNCC2)cc1,O=[SH](=O)C=Cc1ccccc1,0
Cn1c(C(=O)N2CCN(c3nc4ccccc4s3)CC2)cc2sccc21,O=CN1CCN(c2nc3ccccc3s2)CC1,Cn1ccc2sccc21,0
C=CCn1c(Cc2ccc(OC)cc2)nnc1SCC(N)=O,C=CCn1c(C)nnc1SCC(N)=O,COc1ccccc1,0
C=CCn1c(Cc2ccc(OC)cc2)nnc1SCC(N)=O,C=CCn1cnnc1Cc1ccc(OC)cc1,NC(=O)CS,0
O=C(CSc1nc2ccccc2nc1SCC(=O)N1CCOCC1)N1CCOCC1,CSc1nc2ccccc2nc1SCC(=O)N1CCOCC1,O=CN1CCOCC1,0
O=C(CSc1nc2ccccc2nc1SCC(=O)N1CCOCC1)N1CCOCC1,O=C(CSc1nc2ccccc2nc1S)N1CCOCC1,CC(=O)N1CCOCC1,0
Cc1nnc(NC(=O)C(C)Sc2nnc(CNC(=O)c3ccccc3F)n2C)s1,Cc1nnc(NC(=O)C(C)Sc2nnc(CNC=O)n2C)s1,Fc1ccccc1,0
Cc1nnc(NC(=O)C(C)Sc2nnc(CNC(=O)c3ccccc3F)n2C)s1,CC(C=O)Sc1nnc(CNC(=O)c2ccccc2F)n1C,Cc1nnc(N)s1,0
Cc1nnc(NC(=O)C(C)Sc2nnc(CNC(=O)c3ccccc3F)n2C)s1,Cc1nnc(NC(=O)C(C)Sc2nnc(CN)n2C)s1,O=Cc1ccccc1F,0
Fc1ccc(CON=CC2=C(Cl)c3ccccc3CC2)cc1,N=CC1=C(Cl)c2ccccc2CC1,OCc1ccc(F)cc1,0
Fc1ccc(CON=CC2=C(Cl)c3ccccc3CC2)cc1,ON=CC1=C(Cl)c2ccccc2CC1,Cc1ccc(F)cc1,0
Fc1ccc(CON=CC2=C(Cl)c3ccccc3CC2)cc1,CC1=C(Cl)c2ccccc2CC1,NOCc1ccc(F)cc1,0
Cc1ccc(C2CC(c3cccs3)=NN2C(=O)CSc2nc(=O)n3cc(C)ccc3n2)cc1,Cc1ccc(C2CC(c3cccs3)=NN2)cc1,Cc1ccc2nc(SCC=O)nc(=O)n2c1,0
Cc1ccc(C2CC(c3cccs3)=NN2C(=O)CSc2nc(=O)n3cc(C)ccc3n2)cc1,Cc1ccc(C2CC(c3cccs3)=NN2C(=O)CS)cc1,Cc1ccc2ncnc(=O)n2c1,0
COc1ccc(C2=C(C=C(C#N)C#N)C(c3ccccc3C)c3ccccc3O2)cc1OC,COc1ccc(C2=C(C=C(C#N)C#N)Cc3ccccc3O2)cc1OC,Cc1ccccc1,0
O=C(Nc1ccc(Cl)cc1)C1CCCC1,O=CNc1ccc(Cl)cc1,C1CCCC1,0
O=C(Nc1ccc(Cl)cc1)C1CCCC1,Nc1ccc(Cl)cc1,O=CC1CCCC1,0
O=C(Nc1ccc(Cl)cc1)C1CCCC1,NC(=O)C1CCCC1,Clc1ccccc1,0
O=C(COc1ccccc1)NCc1nnc(SCC(=O)Nc2nccs2)n1-c1ccccc1,O=C(CO)NCc1nnc(SCC(=O)Nc2nccs2)n1-c1ccccc1,c1ccccc1,0
Cc1ccc(C(=O)COC(=O)CCC(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],CC(=O)OCC(=O)c1ccc(C)c([N+](=O)[O-])c1,CC(=O)Nc1cc(Cl)ccc1Cl,0
Cc1ccc(C(=O)COC(=O)CCC(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-],O=CCOC(=O)CCC(=O)Nc1cc(Cl)ccc1Cl,Cc1ccccc1[N+](=O)[O-],0
COc1ccc(C(CCN(Cc2ccc(OC)c(OC)c2)C(=O)CCl)c2ccccc2)cc1,CCN(Cc1ccc(OC)c(OC)c1)C(=O)CCl,COc1ccc(Cc2ccccc2)cc1,0
COc1ccc(C(CCN(Cc2ccc(OC)c(OC)c2)C(=O)CCl)c2ccccc2)cc1,CCC(c1ccccc1)c1ccc(OC)cc1,COc1ccc(CNC(=O)CCl)cc1OC,0
COc1cccc(-c2nnc(SCC(=O)Nc3ccc(S(N)(=O)=O)cc3)n2C)c1,COc1cccc(-c2nnc(S)n2C)c1,CC(=O)Nc1ccc(S(N)(=O)=O)cc1,0
Cc1ccc(CN(C(=O)c2cc(=O)c3cc(C)cc(C)c3o2)C2C=S(O)(O)=CC2)cc1,Cc1cc(C)c2oc(C(=O)N(C)C3C=S(O)(O)=CC3)cc(=O)c2c1,Cc1ccccc1,0
Cc1ccc(CN(C(=O)c2cc(=O)c3cc(C)cc(C)c3o2)C2C=S(O)(O)=CC2)cc1,Cc1ccc(CN(C=O)C2C=S(O)(O)=CC2)cc1,Cc1cc(C)c2occc(=O)c2c1,0
CCn1ncc(C=CC(=O)NCc2cn(C)nc2C)c1C,CCn1ncc(C=CC(=O)NC)c1C,Cc1ccn(C)n1,0
CCC(=O)Nc1ccc(NC(=O)c2ccc3ccccc3c2)cc1,CCC(=O)Nc1ccc(NC=O)cc1,c1ccc2ccccc2c1,0
CCC(=O)Nc1ccc(NC(=O)c2ccc3ccccc3c2)cc1,O=C(Nc1ccccc1)c1ccc2ccccc2c1,CCC(N)=O,0
CCOC(=O)c1c(S(=O)(=O)NCCc2ccco2)c(C)n(C)c1C,Cc1cc(S(=O)(=O)NCCc2ccco2)c(C)n1C,CCOC=O,0
Cc1sc(NN=Cc2ccco2)nc1-c1ccccc1,Cc1sc(N)nc1-c1ccccc1,N=Cc1ccco1,0
Cc1sc(NN=Cc2ccco2)nc1-c1ccccc1,Cc1cnc(NN=Cc2ccco2)s1,c1ccccc1,0
COc1ccc(C=NOCc2ccccc2C#N)c(OC)c1,C=NOCc1ccccc1C#N,COc1cccc(OC)c1,0
COC(=O)c1ccc(Oc2nc3ccccc3n3c(C)nnc23)cc1,Cc1nnc2cnc3ccccc3n12,COC(=O)c1ccc(O)cc1,0
O=C(NCCc1ccccc1)c1ccc(-n2cnnn2)cc1,O=Cc1ccc(-n2cnnn2)cc1,NCCc1ccccc1,0
Cc1ccc2nc3sc(C(=O)NCc4ccco4)c(N)c3cc2c1,Cc1ccc2nc3scc(N)c3cc2c1,O=CNCc1ccco1,0
Cc1ccc2nc3sc(C(=O)NCc4ccco4)c(N)c3cc2c1,Cc1ccc2nc3sc(C(N)=O)c(N)c3cc2c1,Cc1ccco1,0
Cc1ccc(C)c(C(=O)CC2(O)C(=O)Nc3ccccc32)c1,CC1(O)C(=O)Nc2ccccc21,Cc1ccc(C)c(C=O)c1,0
CC(=O)NN1C(=O)c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2C1=O,CC(=O)NN1C(=O)c2ccc(O)cc2C1=O,O=[N+]([O-])c1ccccc1,0
O=C(c1cc(N2CCOCC2)c(F)cc1[N+](=O)[O-])N1CCOCC1,O=[N+]([O-])c1ccc(N2CCOCC2)c(F)c1,O=CN1CCOCC1,0
O=S(=O)(Nc1ccc(N2CCOCC2)cc1)c1ccc2ccccc2c1,O=[SH](=O)c1ccc2ccccc2c1,Nc1ccc(N2CCOCC2)cc1,0
O=S(=O)(Nc1ccc(N2CCOCC2)cc1)c1ccc2ccccc2c1,O=S(=O)(Nc1ccccc1)c1ccc2ccccc2c1,C1COCCN1,0
CCCOC(=O)C=Cc1c(C)nc(O)nc1O,C=Cc1c(C)nc(O)nc1O,CCCOC=O,0
CCCOC(=O)C=Cc1c(C)nc(O)nc1O,Cc1cc(O)nc(O)n1,C=CC(=O)OCCC,0
O=C(Nc1ccc(-c2nc3ncccc3o2)cc1)c1ccco1,c1ccc(-c2nc3ncccc3o2)cc1,NC(=O)c1ccco1,0
O=C(NCCCn1ccnc1)c1cc(Br)c(Br)s1,CNC(=O)c1cc(Br)c(Br)s1,CCn1ccnc1,0
O=C(NCCCn1ccnc1)c1cc(Br)c(Br)s1,NC(=O)c1cc(Br)c(Br)s1,CCCn1ccnc1,0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cc(-c4ccccc4)nc4ccccc34)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,O=Cc1cc(-c2ccccc2)nc2ccccc12,0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3cc(-c4ccccc4)nc4ccccc34)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)c3ccnc4ccccc34)cc2)n1,c1ccccc1,0
O=C(CN1CCN(Cc2ccccc2Cl)C1=O)NCc1ccccn1,O=C1NCCN1Cc1ccccc1Cl,CC(=O)NCc1ccccn1,0
O=C(CN1CCN(Cc2ccccc2Cl)C1=O)NCc1ccccn1,CN1CCN(CC(=O)NCc2ccccn2)C1=O,Clc1ccccc1,0
COc1ccc(C(=O)Nc2ccccc2NC(=O)c2ccc(OC)cc2)cc1,COc1ccc(C(=O)Nc2ccccc2N)cc1,COc1ccc(C=O)cc1,0
COc1ccc(C(=O)NCc2nnc(SCC(=O)NC3CCCCC3)o2)cc1,NCc1nnc(SCC(=O)NC2CCCCC2)o1,COc1ccc(C=O)cc1,0
COc1ccc(C(=O)NCc2nnc(SCC(=O)NC3CCCCC3)o2)cc1,COc1ccc(C(=O)NCc2nnco2)cc1,O=C(CS)NC1CCCCC1,0
COc1ccc(C(=O)NCc2nnc(SCC(=O)NC3CCCCC3)o2)cc1,COc1ccc(C(=O)NCc2nnc(SCC(N)=O)o2)cc1,C1CCCCC1,0
Cc1cccc(-n2nnnc2SCC(=O)Nc2cccc(S(N)(=O)=O)c2)c1,NS(=O)(=O)c1cccc(NC(=O)CS)c1,Cc1cccc(-n2cnnn2)c1,0
Cc1cccc(-n2nnnc2SCC(=O)Nc2cccc(S(N)(=O)=O)c2)c1,NS(=O)(=O)c1cccc(NC(=O)CSc2nnn[nH]2)c1,Cc1ccccc1,0
