ori_mol,backbone,side_chain,label
c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(NC4CCCNC4)n3)ccc2c1,Nc1nccc(-n2c(-c3ccc4ccccc4c3)nc3ccccc32)n1,C1CCNCC1,1
c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(NC4CCCNC4)n3)ccc2c1,c1ccc2c(c1)ncn2-c1ccnc(NC2CCCNC2)n1,c1ccc2ccccc2c1,1
c1ccc2cc(-c3nc4ccccc4n3-c3ccnc(NC4CCCNC4)n3)ccc2c1,c1ccc2cc(-c3nc4ccccc4n3-c3ccncn3)ccc2c1,NC1CCCNC1,1
COc1cc(NC(O)c2cc(-c3cccc(OC)c3OC)no2)cc(OC)c1OC,COc1cccc(-c2cc(CO)on2)c1OC,COc1cc(N)cc(OC)c1OC,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOC1,Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1,O=CC1CCOC1,1
C[SH](=O)(O)N=C1CCC(Nc2nccc(-n3nnc4ccccc43)n2)CC1,c1ccc2c(c1)nnn2-c1ccncn1,C[SH](=O)(O)N=C1CCC(N)CC1,1
Fc1ccc(Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)cc1,Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1,Fc1ccccc1,1
Cc1ncn(-c2ccc(Nc3cc(-c4nocc4C)ccn3)cc2)n1,Cc1conc1-c1ccnc(Nc2ccccc2)c1,Cc1nc[nH]n1,1
COc1cc(C=C2C(=O)NN(c3ccc(C#N)cc3)C2=O)ccc1O,C=C1C(=O)NN(c2ccc(C#N)cc2)C1=O,COc1ccccc1O,1
Sc1nnc(-c2ccnc(NCC3CC3)c2)n1-c1ccc2ccccc2c1,Sc1nnc(-c2ccnc(NCC3CC3)c2)[nH]1,c1ccc2ccccc2c1,1
Sc1nnc(-c2ccnc(NCC3CC3)c2)n1-c1ccc2ccccc2c1,Sc1nncn1-c1ccc2ccccc2c1,c1ccc(NCC2CC2)nc1,1
COC(=O)c1cccc(NC(=O)CN2CCC(NC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)c1,COc1cc(C(=O)NC2CCN(CC=O)CC2)cc(OC)c1OC,COC(=O)c1cccc(N)c1,1
NC(=O)c1ccc2[nH]c(-c3ccc(Oc4ccc(Cl)cc4)cc3)nc2c1,NC(=O)c1ccc2[nH]c(-c3ccccc3)nc2c1,Oc1ccc(Cl)cc1,1
Cc1ncn(-c2ccc(Nc3nccc(-c4cc(C#N)cc(N5CCOCC5)c4)n3)cc2)n1,N#Cc1cc(-c2ccncn2)cc(N2CCOCC2)c1,Cc1ncn(-c2ccc(N)cc2)n1,1
Cc1n[nH]c(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,O=C(Cc1cccc2ccccc12)Nc1ccsc1,Cc1nc[nH]n1,1
Cc1n[nH]c(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,Cc1n[nH]c(-c2sccc2NC=O)n1,Cc1cccc2ccccc12,1
Cc1n[nH]c(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,CC(=O)Nc1ccsc1-c1nc(C)n[nH]1,c1ccc2ccccc2c1,1
Cc1ccc(-c2csc3ncnc(SCCC(=O)O)c23)cc1,Cc1ccc(-c2csc3ncncc23)cc1,O=C(O)CCS,1
Cc1ccc(-c2csc3ncnc(SCCC(=O)O)c23)cc1,Cc1ccc(-c2csc3ncnc(S)c23)cc1,CCC(=O)O,1
Cc1cc(NC(=O)c2cccc(NC(=O)C=CCN(C)C)c2)ccc1Nc1nccc(-c2cccnc2)n1,Cc1cc(NC(=O)c2cccc(NC(=O)C=CCN(C)C)c2)ccc1N,c1cncc(-c2ccncn2)c1,1
Cc1cc(NC(=O)c2cccc(NC(=O)C=CCN(C)C)c2)ccc1Nc1nccc(-c2cccnc2)n1,Cc1cc(NC(=O)c2cccc(N)c2)ccc1Nc1nccc(-c2cccnc2)n1,CN(C)CC=CC=O,1
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,O=c1ccc2cc(C(F)(F)F)ccc2[nH]1,CC(=O)Nc1scc(Br)c1-c1ncn[nH]1,1
COC(=O)c1ccc2c(N=O)c(O)n(Cc3cc(F)cc4c3OCOC4)c2c1,COC(=O)c1ccc2c(N=O)c(O)[nH]c2c1,Cc1cc(F)cc2c1OCOC2,1
O=C(NC(CO)c1ccc(F)c(F)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,NC(=O)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,OCCc1ccc(F)c(F)c1,1
O=C(NC(CO)c1ccc(F)c(F)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,O=C(NC(CO)c1ccc(F)c(F)c1)c1cc(-c2ccn[nH]2)c[nH]1,Clc1ccccc1,1
O=C(NC(CO)c1ccc(F)c(F)c1)c1cc(-c2[nH]ncc2-c2cccc(Cl)c2)c[nH]1,Clc1cccc(-c2cn[nH]c2-c2cc[nH]c2)c1,O=CNC(CO)c1ccc(F)c(F)c1,1
NC(=O)c1ccsc1NC(=O)CSc1nc2ccccc2c(=O)n1CCCO,CSc1nc2ccccc2c(=O)n1CCCO,NC(=O)c1ccsc1NC=O,1
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)cn1,c1ccc(-n2cnc(N3CCOCC3)n2)cc1,Cn1cc(-c2ccc3cnc(N)nc3c2)cn1,1
c1ccc2cc(-c3cnnn3-c3ccncc3)ccc2c1,c1ccc2cc(-c3cnn[nH]3)ccc2c1,c1ccncc1,1
c1ccc2cc(-c3cnnn3-c3ccncc3)ccc2c1,c1cc(-n2ccnn2)ccn1,c1ccc2ccccc2c1,1
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,CCC1CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(OC)CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)O1,COC1CC(C)CCC1O,1
O=C(NCCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4F)ccc32)c1,Fc1ccccc1Nc1ccc2c(cnn2-c2ccccc2)c1,O=CNCCCN1CCOCC1,1
O=C(Nc1cccc(Cl)c1N1CCN(Cc2ccccc2)CC1)c1ccc(Br)o1,O=C(Nc1cccc(Cl)c1N1CCNCC1)c1ccc(Br)o1,Cc1ccccc1,1
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,COc1cc2c(N3CCN(C=O)CC3)ncnc2cc1OCCCN1CCCCC1,CC(C)Oc1ccc(N)cc1,1
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,COc1ccc2ncnc(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)c2c1,OCCCN1CCCCC1,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,O=C(Nc1ccccn1)c1cccnc1,c1ccc(Nc2ccccn2)cc1,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,O=CNc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1,c1ccncc1,1
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)c1cccnc1,O=C(Nc1cc(-c2ccncc2)ccn1)c1cccnc1,Nc1ccccc1,1
Cc1ccc(N=C2CC(=O)c3sc(C)nc3C2=O)cc1,Cc1nc2c(s1)C(=O)CCC2=O,Cc1ccc(N)cc1,1
O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)C1=Nc1ccccc1,CCCn1cc(C2C(=O)NC(=O)C2=Nc2ccccc2)c2ccccc21,c1c[nH]cn1,1
O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)C1=Nc1ccccc1,N=C1C(=O)NC(=O)C1c1cn(CCCn2ccnc2)c2ccccc12,c1ccccc1,1
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CCC1Nc2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc2N(C)C1=O,C1CCCC1,1
O=C(c1ccc(C=Cc2[nH]nc3ccccc23)cc1)N1CCNCC1,C=Cc1ccc(C(=O)N2CCNCC2)cc1,c1ccc2n[nH]cc2c1,1
O=C(c1ccc(C=Cc2[nH]nc3ccccc23)cc1)N1CCNCC1,C(=Cc1[nH]nc2ccccc12)c1ccccc1,O=CN1CCNCC1,1
COc1cc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)ccc1N1CCOCC1,COc1cccc(Nc2cc(Nc3ccccc3C(N)=O)ccn2)c1,C1COCCN1,1
O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1,Fc1ccc(Nc2cc(-c3ccncc3)ccn2)cc1,NC(=O)C1CCOCC1,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)c(C)c2)ncc1C(F)(F)F,CNC(=O)c1ccccc1Nc1cc(N)ncc1C(F)(F)F,Cc1ccccc1N1CCOCC1,1
CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)c(C)c2)ncc1C(F)(F)F,CNC(=O)c1ccccc1Nc1cc(Nc2cccc(C)c2)ncc1C(F)(F)F,C1COCCN1,1
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)n[nH]1,O=Cc1c(F)cccc1F,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,COC1CCC(C(=O)Nc2cc(-c3ccncc3)ccn2)CC1,Nc1ccc(F)cc1,1
COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1,COC1CCC(C=O)CC1,1
O=C(c1ccco1)N1CCN(CC=Cc2ccccc2)CC1,O=CN1CCN(CC=Cc2ccccc2)CC1,c1ccoc1,0
O=C(c1ccco1)N1CCN(CC=Cc2ccccc2)CC1,CCN1CCN(C(=O)c2ccco2)CC1,Cc1ccccc1,0
O=C(c1ccco1)N1CCN(CC=Cc2ccccc2)CC1,O=C(c1ccco1)N1CCNCC1,CC=Cc1ccccc1,0
O=C1CN(C(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3)c2ccccc2N1,O=C1CN(C(=O)CO)c2ccccc2N1,O=CC12CC3CC(CC(O)(C3)C1)C2,0
O=C1CN(C(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3)c2ccccc2N1,O=C(O)C12CC3CC(CC(O)(C3)C1)C2,CC(=O)N1CC(=O)Nc2ccccc21,0
O=C1CN(C(=O)COC(=O)C23CC4CC(CC(O)(C4)C2)C3)c2ccccc2N1,O=COCC(=O)N1CC(=O)Nc2ccccc21,OC12CC3CC(CC(C3)C1)C2,0
O=C(NCc1cccs1)NC(Cc1ccccc1)C(=O)O,CNC(=O)NC(Cc1ccccc1)C(=O)O,c1ccsc1,0
O=C(NCc1cccs1)NC(Cc1ccccc1)C(=O)O,O=C(O)CCc1ccccc1,NC(=O)NCc1cccs1,0
O=C(NCc1cccs1)NC(Cc1ccccc1)C(=O)O,NC(Cc1ccccc1)C(=O)O,O=CNCc1cccs1,0
O=C(NCc1cccs1)NC(Cc1ccccc1)C(=O)O,O=C(O)CNC(=O)NCc1cccs1,Cc1ccccc1,0
O=C(CSc1nn(-c2ccccc2)c(=S)s1)Nn1cnnc1,O=CCSc1nn(-c2ccccc2)c(=S)s1,Nn1cnnc1,0
CCOC(=O)N1CCC(NC(=O)c2cc3c(=O)n(C)c4ccccc4c3n2C)CC1,Cn1c(C=O)cc2c(=O)n(C)c3ccccc3c21,CCOC(=O)N1CCC(N)CC1,0
O=C(CCn1nc(-c2ccc(Cl)cc2)ccc1=O)NCc1ccccn1,NC(=O)CCn1nc(-c2ccc(Cl)cc2)ccc1=O,Cc1ccccn1,0
O=C(CN1CCN(C(=O)c2ccccc2)CC1)Nc1ccc(Br)cn1,O=CCN1CCN(C(=O)c2ccccc2)CC1,Nc1ccc(Br)cn1,0
Cc1ccc(C=S(O)(O)=CCC(=O)NCc2cccs2)cc1,CC=S(O)(O)=Cc1ccc(C)cc1,O=CNCc1cccs1,0
Cc1ccc(C=S(O)(O)=CCC(=O)NCc2cccs2)cc1,CNC(=O)CC=S(O)(O)=Cc1ccc(C)cc1,c1ccsc1,0
Cc1ccc(C=S(O)(O)=CCC(=O)NCc2cccs2)cc1,Cc1ccc(C=S(O)(O)=CCC(N)=O)cc1,Cc1cccs1,0
CC(=O)c1c(O)c(O)n(CCN(C)C)c1-c1ccc(Cl)cc1,CC(=O)c1cn(CCN(C)C)c(O)c1O,Clc1ccccc1,0
CCOCCOC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Cl)c(O)c(OCC)c1,CCOc1cc(C2C=C(C)N(C)C(=O)N2)cc(Cl)c1O,CCOCCOC=O,0
CCOCCOC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Cl)c(O)c(OCC)c1,CCOCCOC(=O)C1=C(C)N(C)C(=O)NC1,CCOc1cccc(Cl)c1O,0
CCOC(=O)C1=C(c2ccncc2)C(C(=O)OCC)C(=N)OC1C,CCOC(=O)C1=C(c2ccncc2)CC(=N)OC1C,CCOC=O,0
CCc1cc(C(=O)Nc2ccccc2)cs1,CCc1cc(C(N)=O)cs1,c1ccccc1,0
O=C(c1ccccc1NS(=O)(=O)c1cccs1)N1CCOCC1,O=Cc1ccccc1NS(=O)(=O)c1cccs1,C1COCCN1,0
COc1ccc(NC(O)c2cc(O)n(-c3cccc(C)c3C)c2)cc1,Cc1cccc(-n2cc(CO)cc2O)c1C,COc1ccc(N)cc1,0
O=C(NCc1cn2ccsc2n1)Nc1ccc(Cl)cc1,CNC(=O)Nc1ccc(Cl)cc1,c1cn2ccsc2n1,0
O=C(NCc1cn2ccsc2n1)Nc1ccc(Cl)cc1,NC(=O)Nc1ccc(Cl)cc1,Cc1cn2ccsc2n1,0
O=C(NCc1cn2ccsc2n1)Nc1ccc(Cl)cc1,O=CNc1ccc(Cl)cc1,NCc1cn2ccsc2n1,0
CC1(C)CC2(CCO1)OC(=O)CC2C(=O)NCCc1ccccc1,CCNC(=O)C1CC(=O)OC12CCOC(C)(C)C2,c1ccccc1,0
CC1(C)CC2(CCO1)OC(=O)CC2C(=O)NCCc1ccccc1,CNC(=O)C1CC(=O)OC12CCOC(C)(C)C2,Cc1ccccc1,0
CN(C)C(=O)Nc1cccc(OC(=O)N(C)C)c1,CN(C)C(=O)Oc1cccc(N)c1,CN(C)C=O,0
CN(C)C(=O)Nc1cccc(OC(=O)N(C)C)c1,CN(C)C(=O)Oc1ccccc1,CN(C)C(N)=O,0
Cc1cccc(C(=O)NC2CCN(CC(=O)N3CCOCC3)CC2)c1,O=CNC1CCN(CC(=O)N2CCOCC2)CC1,Cc1ccccc1,0
O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1Cc1ccccc1,O=C(OCC(=O)N1CCNCC1)c1ccccc1Cc1ccccc1,O=Cc1ccco1,0
O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1Cc1ccccc1,COC(=O)c1ccccc1Cc1ccccc1,O=CN1CCN(C(=O)c2ccco2)CC1,0
O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1Cc1ccccc1,O=CN1CCN(C(=O)COC(=O)c2ccccc2Cc2ccccc2)CC1,c1ccoc1,0
O=C(OCC(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1Cc1ccccc1,O=CCOC(=O)c1ccccc1Cc1ccccc1,O=C(c1ccco1)N1CCNCC1,0
CNC(=O)CSc1nnc(-c2cc(C)cc(C)c2)o1,Cc1cc(C)cc(-c2nnc(S)o2)c1,CNC(C)=O,0
CNC(=O)CSc1nnc(-c2cc(C)cc(C)c2)o1,Cc1cc(C)cc(-c2nnco2)c1,CNC(=O)CS,0
CCCN1C(=O)C(C(=O)Nc2ccccc2C(=O)OCC)C(=O)c2ccccc21,CCCN1C(=O)C(C(=O)Nc2ccccc2)C(=O)c2ccccc21,CCOC=O,0
O=C(CN1C(=O)c2ccccc2S1(=O)=O)N1CCc2ccccc2C1,O=CCN1C(=O)c2ccccc2S1(=O)=O,c1ccc2c(c1)CCNC2,0
Cc1ccc(Oc2ccc(-c3nc(N)nc(N)n3)cc2)cc1,Nc1nc(N)nc(-c2ccccc2)n1,Cc1ccc(O)cc1,0
CCc1c(C(=O)Nc2nnc(C3CC3)s2)csc1C,CCc1c(C=O)csc1C,Nc1nnc(C2CC2)s1,0
Cc1nc2ccc(F)cc2c(O)c1SC(F)(F)C(F)F,Cc1nc2ccc(F)cc2c(O)c1S,FC(F)C(F)F,0
CCc1nnc(SCC(=O)Nc2ccccc2C(=O)OC)[nH]1,COC(=O)c1ccccc1NC(=O)CS,CCc1nnc[nH]1,0
COc1ccc(C2NC(=O)CS2)cc1OC,COc1ccccc1OC,O=C1CSCN1,0
O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)Nc1nc2c(s1)CCCC2,NC(=O)Cc1ccc(S(=O)(=O)N2CCCC2)s1,c1nc2c(s1)CCCC2,0
O=C(Cc1ccc(S(=O)(=O)N2CCCC2)s1)Nc1nc2c(s1)CCCC2,O=CCc1ccc(S(=O)(=O)N2CCCC2)s1,Nc1nc2c(s1)CCCC2,0
COc1cccc(-c2cc(C(O)NCCN3CCOCC3)on2)c1,CNC(O)c1cc(-c2cccc(OC)c2)no1,CN1CCOCC1,0
COc1cccc(-c2cc(C(O)NCCN3CCOCC3)on2)c1,COc1cccc(-c2cc(CO)on2)c1,NCCN1CCOCC1,0
Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)NC1CCCCC1,Cn1cnnc1Cn1c(=O)sc2ccccc21,O=C(CS)NC1CCCCC1,0
Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)NC1CCCCC1,Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(N)=O,C1CCCCC1,0
Cc1ccc(-c2nnc3c4ccccc4c(C)nn23)cc1S(=O)(=O)N1CCN(CCO)CC1,Cc1ccc(-c2nnc3c4ccccc4c(C)nn23)cc1[SH](=O)=O,OCCN1CCNCC1,0
COc1ccccc1NC(=O)Cn1nnc(C(=O)Nc2ccccc2)c1N,Nc1[nH]nnc1C(=O)Nc1ccccc1,COc1ccccc1NC(C)=O,0
COc1ccccc1NC(=O)Cn1nnc(C(=O)Nc2ccccc2)c1N,Cn1nnc(C(=O)Nc2ccccc2)c1N,COc1ccccc1NC=O,0
COc1ccccc1NC(=O)Cn1nnc(C(=O)Nc2ccccc2)c1N,COc1ccccc1NC(=O)Cn1nncc1N,O=CNc1ccccc1,0
CCOc1cc(C)c(C(C)C)cc1S(=O)(=O)N1CCN(C)CC1,CCOc1cc(C)c(C(C)C)cc1[SH](=O)=O,CN1CCNCC1,0
CCOc1cc(C)c(C(C)C)cc1S(=O)(=O)N1CCN(C)CC1,CCOc1ccc(C(C)C)c(C)c1,CN1CCN([SH](=O)=O)CC1,0
O=C(NCCc1ccc(Cl)cc1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,CNC(=O)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,Cc1ccc(Cl)cc1,0
O=C(NCCc1ccc(Cl)cc1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,O=S(=O)(c1cnc[nH]1)N1CCCCC1,O=CNCCc1ccc(Cl)cc1,0
O=C(NCCc1ccc(Cl)cc1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,O=CC1CCCN(S(=O)(=O)c2cnc[nH]2)C1,NCCc1ccc(Cl)cc1,0
O=C(NCCc1ccc(Cl)cc1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,O=C(NCCc1ccc(Cl)cc1)C1CCCNC1,O=[SH](=O)c1cnc[nH]1,0
O=C(NCCc1ccc(Cl)cc1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,CCNC(=O)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1,Clc1ccccc1,0
COc1ccc(-c2c(C(=O)c3ccccc3)c(O)c(O)n2CCN2CCOCC2)c(OC)c1,COc1ccc(-c2cc(O)c(O)n2CCN2CCOCC2)c(OC)c1,O=Cc1ccccc1,0
NC(CC(=O)Nc1cccc(C(F)(F)F)c1)=NO,Nc1cccc(C(F)(F)F)c1,NC(CC=O)=NO,0
Cc1cccn2c(=O)c3cc(C(=O)NCCN4CCOCC4)c(=N)n(CCc4ccccc4)c3nc12,Cc1cccn2c(=O)c3cc(C(N)=O)c(=N)n(CCc4ccccc4)c3nc12,CCN1CCOCC1,0
Cc1ccc(OCCOCCn2ccnc2)c(Br)c1,OCCOCCn1ccnc1,Cc1cccc(Br)c1,0
Cc1ccc(OCCOCCn2ccnc2)c(Br)c1,COc1ccc(C)cc1Br,COCCn1ccnc1,0
CCOc1ccc(-c2c(C#N)c(N)nc3c2c(=O)n(C)c(=O)n3C)cc1OC,Cn1c(=O)c2cc(C#N)c(N)nc2n(C)c1=O,CCOc1ccccc1OC,0
Cc1ccc(OCCCC(=O)N2CCOCC2)c(C)c1,COc1ccc(C)cc1C,CCC(=O)N1CCOCC1,0
CC(=O)N1CCN(CCN=CC2C(=O)CC(C)(C)CC2=O)CC1,CCN=CC1C(=O)CC(C)(C)CC1=O,CC(=O)N1CCNCC1,0
Cc1ccc(OCCNS(=O)(=O)c2cccs2)cc1,CNS(=O)(=O)c1cccs1,COc1ccc(C)cc1,0
O=C(CSc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccc(F)cc1)NC1CCCC1,Oc1cc(Cc2nncn2-c2ccc(F)cc2)nc(O)n1,O=C(CS)NC1CCCC1,0
O=C(CSc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccc(F)cc1)NC1CCCC1,Oc1cc(Cc2nnc(S)n2-c2ccc(F)cc2)nc(O)n1,CC(=O)NC1CCCC1,0
O=C(CSc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccc(F)cc1)NC1CCCC1,O=CCSc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccc(F)cc1,NC1CCCC1,0
O=C(CSc1nnc(Cc2cc(O)nc(O)n2)n1-c1ccc(F)cc1)NC1CCCC1,O=C(CSc1nncn1-c1ccc(F)cc1)NC1CCCC1,Cc1cc(O)nc(O)n1,0
CS(=O)(=O)N1CCCC(C(=O)NCCCN2CCOCC2)C1,CNC(=O)C1CCCN(S(C)(=O)=O)C1,CCN1CCOCC1,0
CS(=O)(=O)N1CCCC(C(=O)NCCCN2CCOCC2)C1,CCNC(=O)C1CCCN(S(C)(=O)=O)C1,CN1CCOCC1,0
COc1ccc(-c2[nH]nc3c2C(c2ccc(OC(=O)N4CCOCC4)cc2)C(C#N)C(=N)O3)cc1,N#CC1C(=N)Oc2n[nH]cc2C1c1ccc(OC(=O)N2CCOCC2)cc1,COc1ccccc1,0
COc1ccc(-c2[nH]nc3c2C(c2ccc(OC(=O)N4CCOCC4)cc2)C(C#N)C(=N)O3)cc1,COc1ccc(-c2[nH]nc3c2CC(C#N)C(=N)O3)cc1,O=C(Oc1ccccc1)N1CCOCC1,0
COC(=O)c1ccc(CSc2nnc3ccccn23)o1,COC(=O)c1ccc(CS)o1,c1ccn2cnnc2c1,0
COC(=O)c1ccc(CSc2nnc3ccccn23)o1,CSc1nnc2ccccn12,COC(=O)c1ccco1,0
Cc1ccc(Cl)cc1N1CCN(Cc2nnnn2C2CCCCC2)CC1,C1CCC(n2nnnc2CN2CCNCC2)CC1,Cc1ccc(Cl)cc1,0
Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC(=O)c1ccc(Br)o1,Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC=O,Brc1ccco1,0
COC(=O)C(=NC(=O)c1ccccc1)C1=CC(C)OC(C)=C1,COC(=O)C=NC(=O)c1ccccc1,CC1=CC=CC(C)O1,0
COC(=O)C(=NC(=O)c1ccccc1)C1=CC(C)OC(C)=C1,COC(=O)C(=NC=O)C1=CC(C)OC(C)=C1,c1ccccc1,0
CCN1CCN(CCCn2c(=S)[nH]c3ccccc3c2=O)CC1,Cn1c(=S)[nH]c2ccccc2c1=O,CCN1CCN(CC)CC1,0
O=C(CSC1=NCCS1)N1CCCC1,O=CN1CCCC1,CSC1=NCCS1,0
O=C(CSC1=NCCS1)N1CCCC1,O=C(CS)N1CCCC1,C1=NCCS1,0
CCCCN(CCCC)c1nc2ccccc2nc1C(C#N)C(=O)NCCCOC,CCCCN(CCCC)c1nc2ccccc2nc1CC#N,COCCCNC=O,0
CCCCN(CCCC)c1nc2ccccc2nc1C(C#N)C(=O)NCCCOC,COCCCNC(=O)C(C#N)c1cnc2ccccc2n1,CCCCNCCCC,0
COc1ccc(OC)c(NC(=O)CCN2CCCCC2)c1,COc1ccc(OC)c(N)c1,O=CCCN1CCCCC1,0
COc1ccc(OC)c(NC(=O)CCN2CCCCC2)c1,NC(=O)CCN1CCCCC1,COc1ccc(OC)cc1,0
CC(=O)N(C1=CC=S(O)(O)=C1)c1cccc(Br)c1,CC(=O)NC1=CC=S(O)(O)=C1,Brc1ccccc1,0
c1ccc(C(Cc2nc(-c3ccncc3)no2)c2ccccc2)cc1,c1ccc(C(Cc2ncno2)c2ccccc2)cc1,c1ccncc1,0
C[SH](=O)(O)N=CCOc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,C[SH](=O)(O)N=CCOc1ccc([SH](=O)=O)cc1,c1ccc2c(c1)CCCN2,0
C[SH](=O)(O)N=CCOc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,CCOc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1,C[SH](N)(=O)O,0
O=C(NCc1nc2ccccc2[nH]1)c1cc2ccccc2oc1=O,NC(=O)c1cc2ccccc2oc1=O,Cc1nc2ccccc2[nH]1,0
O=C(NCc1nc2ccccc2[nH]1)c1cc2ccccc2oc1=O,O=Cc1cc2ccccc2oc1=O,NCc1nc2ccccc2[nH]1,0
O=C(NCCc1ccccc1)c1ncn[nH]1,NCCc1ccccc1,O=Cc1ncn[nH]1,0
O=C(NCCc1ccccc1)c1ncn[nH]1,NC(=O)c1ncn[nH]1,CCc1ccccc1,0
O=C(NCCc1ccccc1)c1ncn[nH]1,O=CNCCc1ccccc1,c1nc[nH]n1,0
O=C(NCCc1ccccc1)c1ncn[nH]1,CCNC(=O)c1ncn[nH]1,c1ccccc1,0
O=C(NCCc1ccccc1)c1ncn[nH]1,CNC(=O)c1ncn[nH]1,Cc1ccccc1,0
CS(=O)(=O)N1CCCC(C(=O)NCc2cccs2)C1,CS(=O)(=O)N1CCCCC1,O=CNCc1cccs1,0
CS(=O)(=O)N1CCCC(C(=O)NCc2cccs2)C1,CS(=O)(=O)N1CCCC(C=O)C1,NCc1cccs1,0
CS(=O)(=O)N1CCCC(C(=O)NCc2cccs2)C1,CS(=O)(=O)N1CCCC(C(N)=O)C1,Cc1cccs1,0
